MAE,RMSE,R2,method,scenario,seed,cov_mu,cov_sd,tgt_mu,tgt_sd,tgt_eps_mu,tgt_eps_sd,tgt_add_const,stretch,miss,Ns
0.48427422617624677,0.6266223118919345,0.9984239661429135,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,,,
0.4516153681264781,0.5700017608276604,0.9989016065813322,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,,,
0.6115688039341591,0.7827684504333406,0.9979285609765296,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,,,
0.335846958134129,0.40798998356638827,0.9993428242944438,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,,,
0.4626047283229021,0.5971028202170783,0.9985923951875975,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,,,
0.7798472726767316,0.8812179653488215,0.9970941218621717,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,,,
1.9246807052284274,2.022563033063168,0.9846921272613768,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,,,
0.3298792918150775,0.42029295580359505,0.9993141386503644,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,,,
0.44421599670571593,0.5716133100560877,0.9987313647542924,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,,,
1.5988095331315353,1.6549681966425167,0.9896705522610152,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,,,
2.2292760215372915,2.3096517677014954,0.9798817218583623,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,,,
0.3661889245537974,0.45593406573795336,0.9993225108683826,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,,,
0.5323997088460248,0.6333307056051469,0.9986927479348433,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,,,
0.7619844424844898,0.9321296772882982,0.9969236278607532,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,,,
1.028969989277217,1.2697098516048677,0.9942918526238159,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,,,
0.3215215913221546,0.40516377516317925,0.9993429684094879,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,,,
0.43029909680102635,0.544568900423425,0.9988130547013637,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,,,
1.2633183798920247,1.3737150733484838,0.9921124976224768,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,,,
2.2898778676000178,2.4203755158835105,0.9755143477130599,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,,,
0.35764671456697017,0.46382919328782213,0.9991441742468584,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,,,
0.43403097687978687,0.5802696962788125,0.9986605423917728,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,,,
1.8593982735114662,1.9493640572465587,0.9858277239164481,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,,,
3.4560093669285994,3.5907327610432795,0.9519138658278705,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,,,
0.3029857593125997,0.393783254303103,0.9994784762445454,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,,,
0.3530464003640404,0.43273631896387676,0.9993701947148451,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,,,
0.6501378295733106,0.7851574415156141,0.997685358559437,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,,,
1.1037263528025962,1.3786088181037859,0.9928640413283518,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,,,
0.35592549347664393,0.44872478140538835,0.9991714765008195,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,,,
0.47758115703106585,0.5917821378035715,0.99855898525019,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,,,
1.231989826150774,1.4053506121775923,0.9925581965302577,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,,,
2.0793046935372046,2.367051237575845,0.9788882545965696,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,,,
0.36581633729474133,0.44449019990068256,0.9992697006966788,MB-GIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,,,
0.4911747466749402,0.6570843419128128,0.9984040519788779,MB-VIB,Covariate,0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,,,
1.1067275414629418,1.2258098706582061,0.9938471933606791,MB-GIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,,,
2.0548751230234656,2.2484281449565775,0.9792992984170463,MB-VIB,Target(gen),0,0.0,1.0,0.0,1.0,3.0,3.0,6.0,,,
0.31252596596269094,0.3939260175336424,0.9994660607794161,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,,
0.49123954703689476,0.6572597556439045,0.9985135969963947,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,,
0.3643702885604903,0.4455432978661287,0.999678618474387,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,,
0.6459803155646298,0.8325385265337003,0.9988778529867499,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,,
0.35558364513092877,0.44276153461301604,0.9991431382328473,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,,,
0.5022548429319873,0.6413743737586074,0.9982019812994826,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,,,
0.521784332211464,0.6240602525445205,0.999371552065274,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,,,
0.7608772424207237,0.8803780448141276,0.9987492956360868,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,,,
0.322278804708675,0.417354170495867,0.9992751861229445,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,,,
0.4998989830478216,0.6614738827431542,0.998179283251672,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,,,
1.1631251082218266,1.2547469119627965,0.9983669264362028,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,,,
1.7694545853714998,1.912848416982901,0.996204625903419,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,,,
0.32627559774593445,0.41030974655661023,0.9994729547313236,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,
0.4944151758779771,0.6290810424746941,0.9987610965913782,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,
0.46705342734208066,0.5956234102358714,0.9994692565890929,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,
0.7081955173198732,0.8730714918999303,0.9988596433258154,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,
0.36795642055105093,0.4529335163998353,0.9992695494774294,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,,,
0.5128657856555675,0.6567189470689168,0.9984643898332104,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,,,
0.8280189164575503,0.9930567950096099,0.9988203680130873,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,,,
1.3845610385008573,1.7919976175971077,0.9961587442671735,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,,,
0.3253406255591343,0.3967924556956753,0.9992789297480849,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,,,
0.3931845182796754,0.5204815879138618,0.9987593150665949,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,,,
1.3084101985139938,1.418000177570144,0.9976978610336391,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,,,
2.0805831458345154,2.3326827866298454,0.9937699671787947,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,,,
0.3194763231653911,0.400194239881081,0.9993199207916588,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,,,
0.3999872962358319,0.5108877139895067,0.998891670868943,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,,,
0.5283671083681476,0.6397634481615406,0.9994402649459286,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,,,
0.7053022130167005,0.8850785044940305,0.9989287095209826,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,,,
0.3156337542149466,0.389961769522543,0.9993573942627134,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,,,
0.4049334850769641,0.5425570157318478,0.9987560832920851,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,,,
0.9284451574701527,1.111880626336642,0.9982082433968134,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,,,
1.229675203486415,1.4937845960884653,0.99676601023643,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,,,
0.31116472787599364,0.3760144056634169,0.9994234931507932,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,3.0,6.0,,,
0.5185694001160208,0.6779159367209134,0.9981260966348869,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,0.0,3.0,6.0,,,
1.01913250481195,1.1772351171803837,0.9979044479289513,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,3.0,6.0,,,
2.202616591205615,2.5085959033507566,0.9904844596148555,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,0.0,3.0,6.0,,,
0.35351830880078355,0.4428003399269852,0.9992756148769587,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,,,
0.48878306443841923,0.6275871038550396,0.9985448704747518,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,,,
0.6183392898074269,0.7333148586450878,0.9994169497094961,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,,,
1.1659292502074952,1.3358887455347772,0.9980650683503459,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,,,
0.3181349762674425,0.40885462365146796,0.9993097369349503,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,,,
0.4559088021546174,0.570204221348864,0.9986574277544037,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,,,
0.956927036962632,1.048550406902456,0.9981083313066269,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,,,
1.7747668388116815,2.0346330713983387,0.9928773984661499,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,,,
0.32094195943900283,0.4078741899501784,0.999349481266367,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,,,
0.62294325788778,0.8432173246431,0.9972197336641894,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,,,
1.3605111547459632,1.4229621529184866,0.9975600233397593,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,,,
2.9132456442701358,2.994846278503895,0.9891919325859415,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,,,
0.3403628055107616,0.41114377915987416,0.9993136700700159,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,,,
0.47062985352661785,0.5945599080346078,0.9985647196704753,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,,,
0.6444064255950265,0.7736075324129624,0.9992632409699607,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,,,
0.9109867531262625,1.116509233983199,0.9984653521811556,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,,,
0.37034711581176016,0.4638610522441055,0.9991432344993078,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,,,
0.4730630206116264,0.6104985174173039,0.9985159266033629,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,,,
1.0088400451584336,1.107659945779657,0.9983981846602102,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,,,
2.7568078112988736,2.894050879381869,0.9890651741793957,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,,,
0.38162356054953916,0.46122590054217766,0.9988832306034934,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,,,
0.5609091554860322,0.6704340210684351,0.9976403465885009,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,,,
2.0217154333635956,2.0829687062546154,0.9947098256158673,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,,,
3.2967974379686673,3.4778402264626833,0.985252318474171,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,2.0,6.0,,,
0.340221184019995,0.4372741477432088,0.9993525961760561,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,,,
0.44621146128901307,0.5741449168768769,0.998883880477403,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,,,
0.8418128397299245,1.0240256443275992,0.9984337907452986,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,,,
1.1045273741482051,1.3908203309149598,0.9971108493923815,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,,,
0.3766666216977568,0.4538234253371774,0.9992514991081544,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,,,
0.4839971299839491,0.6193855298396629,0.9986057501273586,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,,,
1.289947486217227,1.4618832038844893,0.9970194141888467,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,,,
2.313380381990622,2.600265028637073,0.9905700040279403,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,,,
0.34389872410562383,0.4172729504345689,0.999364324800948,MB-GIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,,,
0.43258711367033187,0.5610280993964736,0.9988508835817499,MB-VIB,Covariate,0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,,,
1.4889115271749354,1.6076972212217189,0.9970146221673098,MB-GIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,,,
2.194340761770056,2.5481425537606666,0.9925003978884795,MB-VIB,Target(gen),0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,,,
0.3680917070346384,0.4508253925285729,0.9991752129226067,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,,,
0.45665719865333954,0.5534820383478928,0.9987568252740029,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,,,
0.3475487174728128,0.41659757195595437,0.9993467706174509,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,,,
1.0937028995647549,1.2332861671952187,0.9942752046889938,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,,,
0.4116310096447166,0.4978274247189708,0.9991321559145773,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,1.0,3.0,,,
0.4746050400869215,0.6032321794529532,0.9987257545999818,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,1.0,3.0,,,
0.5224302618732125,0.6163841870384275,0.9982963342898145,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,1.0,3.0,,,
1.7200542977282591,1.8400206870049658,0.9848180758750908,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,1.0,3.0,,,
0.33905032194410106,0.41871839969558516,0.999383299410036,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,1.0,6.0,,,
0.5011499697187887,0.6267839462693061,0.9986181337760237,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,1.0,6.0,,,
0.6795806422594483,0.790449589673797,0.9977307520817744,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,1.0,6.0,,,
0.6100555182182203,0.743712520672472,0.997991167272891,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,1.0,6.0,,,
0.3378239576076309,0.4170435879809097,0.9993224049358951,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,,,
0.40422748543010856,0.5081408212774654,0.9989940520557914,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,,,
0.4565894219781312,0.594757544815665,0.9989512825155275,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,,,
2.3227602022260228,2.5690540575251335,0.9804329626442352,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,,,
0.36294322496566767,0.4415700698807804,0.9992740633966692,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,2.0,3.0,,,
0.4074587941713573,0.5158278615399925,0.9990093755797437,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,2.0,3.0,,,
0.38396295006006026,0.48949286908763123,0.9991584306029742,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,2.0,3.0,,,
1.6312599983602991,1.8656265667917635,0.9877750629744839,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,2.0,3.0,,,
0.3259485571317494,0.41229397879879515,0.9993845322139558,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,2.0,6.0,,,
0.40040205203264045,0.5275881127814515,0.9989921837758078,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,2.0,6.0,,,
1.3489518918511652,1.4129968579400467,0.9943596118998507,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,2.0,6.0,,,
2.8329155349408137,3.0411721644162615,0.9738718531090073,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,2.0,6.0,,,
0.3090388012112513,0.4061817844890646,0.9991435367275129,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,,,
0.364712441762782,0.51930415026089,0.9986000534829969,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,,,
0.4951901507858554,0.6081922054590325,0.9984068624037362,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,,,
2.0093140687321225,2.3130335406975875,0.9769571895415473,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,,,
0.3645348205501744,0.4580296939512573,0.9989784591299263,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,3.0,3.0,,,
0.5233757247028956,0.6861689717666348,0.9977073876392955,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,3.0,3.0,,,
1.0106342310958771,1.1838658377113518,0.9940705971767492,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,3.0,3.0,,,
1.1338954347868122,1.4399473650421548,0.9912279880685183,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,3.0,3.0,,,
0.3083370203093829,0.3773793653998236,0.9994425117842236,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,3.0,6.0,,,
0.43089540404407595,0.5565691276504477,0.9987873998502125,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,0.0,3.0,6.0,,,
0.961685522876392,1.0854825121277312,0.99633091595831,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,3.0,6.0,,,
2.358759918081435,2.57774084229815,0.979308570161629,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,0.0,3.0,6.0,,,
0.3482196431245967,0.4568269153409634,0.9993002262248537,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,,,
0.5293176365994468,0.6619420245912113,0.9985307550620639,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,,,
0.4519466388404369,0.5698491594429744,0.9989891222783203,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,,,
3.188621787070373,3.357948098797392,0.964898412358826,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,,,
0.3712226300382968,0.45601077813917035,0.9991660612370313,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,,,
0.44188021505526476,0.5531712631689965,0.9987728344149586,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,,,
1.0429680524280587,1.1274016973928849,0.9947779824107399,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,,,
0.7954739311548227,0.9506885321232152,0.9962867219364522,MB-VIB,Target(gen),0,0.0,1.0,5.0,1.0,3.0,1.0,3.0,,,
0.31943667337619464,0.405932958233855,0.9993754201480378,MB-GIB,Covariate,0,0.0,1.0,5.0,1.0,3.0,1.0,6.0,,,
0.3966878453179899,0.509809804036899,0.9990148650905554,MB-VIB,Covariate,0,0.0,1.0,5.0,1.0,3.0,1.0,6.0,,,
1.3457926120676118,1.4083845480507853,0.9913737489873444,MB-GIB,Target(gen),0,0.0,1.0,5.0,1.0,3.0,1.0,6.0,,,
