D,C1,C2,C3,C4,C5,T,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,N1,N2,N3,N4,N5
1,0.802047771,0.91536756,-0.276185892,-1.440968939,1.145963398,,-1.083927549,-0.942339408,-1.157303942,-1.238908456,-1.171028739,-1.186191147,-0.971847727,-1.213077955,-1.049571558,-1.115053002,-1.029369062,-1.18223281,-1.263666841,-0.949765093,-1.09738563,-0.981257889,-0.973919821,-1.20011887,-1.086179299,-1.071219427,-1.142292291,-1.058577049,-1.022171073,-1.216120143,-0.971087583,-1.124555951,-1.15481752,-1.175450699,-1.267238879,-0.991354292,-1.155432765,-1.257847977,-1.05483484,-1.253059345,-1.187976617,-1.135446158,-1.361488484,-1.074566595,-1.116269441,-1.256093426,-0.917612734,-1.213881443,-1.355134594,-1.177275881,-1.207720567,-1.114734055,-1.213690517,-1.152015663,-1.07228161,-1.160131723,-1.230251428,-1.129246758,-1.189021,-1.086922876,-1.247174669,-1.1821962,-1.108747976,-1.106169949,-1.051728742,-1.212734618,-1.275780725,-0.97586109,-1.241191123,-1.200013465,-1.09791998,-1.129939572,-1.124360369,-1.238828229,-1.214399493,-1.124791721,-1.07156936,-1.228624658,-1.168828973,-1.161747549,-1.184069558,-1.263252004,-1.104406378,-1.243612469,-1.058539976,-1.223902032,-0.965135058,-1.100657289,-1.285953894,-1.152951991,-1.160200551,-1.165700529,-0.985985333,-0.97512336,-1.180692303,-0.994119591,-1.202379102,-1.257045942,-1.049519128,-1.197274402,-1.084656881,-1.105945803,-1.202312998,-1.095116259,-0.992540358,-1.165759065,1.328578242,1.024454728,0.651845239,0.879917034,0.071286476
1,-0.171970186,0.405844084,1.974672259,0.579736299,0.680705417,,-3.430988513,-3.531412792,-3.396393036,-3.580022182,-3.437981677,-3.544168561,-3.505077774,-3.653690321,-3.571782601,-3.619509411,-3.523346392,-3.43778772,-3.558942738,-3.586340318,-3.535602884,-3.44267558,-3.605110859,-3.505743412,-3.32996122,-3.505676592,-3.389152979,-3.580678188,-3.318195289,-3.69323429,-3.712946598,-3.427611476,-3.495488532,-3.465328212,-3.540302274,-3.406065177,-3.616936855,-3.36406902,-3.264644153,-3.664770938,-3.404974024,-3.282729259,-3.434008074,-3.516819376,-3.560217325,-3.435367965,-3.408852701,-3.572867878,-3.384300109,-3.450355101,-3.696861584,-3.418263699,-3.668383352,-3.52032841,-3.347867919,-3.440577658,-3.545925861,-3.402466678,-3.517417496,-3.366929916,-3.540446138,-3.517348756,-3.438029085,-3.330590477,-3.458887383,-3.426293214,-3.471546596,-3.333299707,-3.643569825,-3.620606962,-3.563916919,-3.378014874,-3.425188277,-3.360034528,-3.432525006,-3.363287405,-3.420956591,-3.40740691,-3.639398766,-3.333590995,-3.457156141,-3.339270583,-3.343616104,-3.44923974,-3.529660264,-3.359066162,-3.560366463,-3.436044616,-3.67396142,-3.433918626,-3.382763813,-3.400807465,-3.50787028,-3.53512194,-3.396954147,-3.344781595,-3.662918745,-3.492652765,-3.465030772,-3.549172761,-3.356556917,-3.441537224,-3.464481337,-3.507422658,-3.43486055,-3.503704046,0.799027564,0.241304058,-0.637152357,0.864838393,-0.810867956
1,-0.151999008,0.718921735,-2.162216837,-2.25855034,0.204446726,,3.561544326,3.59545134,3.566666309,3.640098759,3.735897368,3.498859331,3.663959977,3.875916285,3.696234561,3.669799084,3.810350407,3.431965709,3.814799598,3.567172385,3.68310258,3.515799787,3.502523164,3.618668671,3.659677904,3.672190914,3.781115316,3.4499047,3.6226896,3.484848075,3.649910981,3.867857,3.781890386,3.539999619,3.662491975,3.591396398,3.811922714,3.716080493,3.526296829,3.681119802,3.672660152,3.679930381,3.663265051,3.757188699,3.720541621,3.669774646,3.611578436,3.643889003,3.607430657,3.568718373,3.531065851,3.690447135,3.78371184,3.6907647,3.547492449,3.556884468,3.724586783,3.585313155,3.639422438,3.616927117,3.508676643,3.700536511,3.596824608,3.500007365,3.661335969,3.650547675,3.814376266,3.642769945,3.438319137,3.78310873,3.70860395,3.576144898,3.885752128,3.605930823,3.795446573,3.668481616,3.79905429,3.578272138,3.62806809,3.611719036,3.526768753,3.544733858,3.465687795,3.728494654,3.741140421,3.761175055,3.592234298,3.504185252,3.539868538,3.688577969,3.599173159,3.524765113,3.801995773,3.570775356,3.796309631,3.586022527,3.596030921,3.638494052,3.63955955,3.703340754,3.680074285,3.752029404,3.520648898,3.551525056,3.739755737,3.548972885,1.804890541,0.660921919,1.082417912,0.074317744,1.357145746
1,-1.5547437,1.696323704,1.044796352,1.644428886,-0.367228347,,-2.478650078,-2.591406649,-2.376985623,-2.613799297,-2.505190603,-2.567794337,-2.430756428,-2.42702568,-2.329845274,-2.436718765,-2.540299763,-2.453631758,-2.409676421,-2.37965446,-2.465553127,-2.369307301,-2.471249194,-2.572957062,-2.56022239,-2.482445586,-2.485700655,-2.468002619,-2.305656881,-2.452437869,-2.379581339,-2.418831659,-2.395428259,-2.561490546,-2.427034681,-2.317786104,-2.526241512,-2.521394519,-2.510197113,-2.381044107,-2.542757841,-2.510074763,-2.520998163,-2.556921652,-2.600942268,-2.47161402,-2.3739144,-2.613727395,-2.446997788,-2.257029277,-2.518621021,-2.42648794,-2.426829449,-2.555794751,-2.456221714,-2.605537698,-2.469219981,-2.268638085,-2.239696585,-2.610793224,-2.588791779,-2.369486817,-2.46841818,-2.393111303,-2.431495959,-2.532914267,-2.320311723,-2.622090994,-2.493255589,-2.481677503,-2.559740147,-2.505570003,-2.442177444,-2.441768364,-2.384142264,-2.265752693,-2.448310093,-2.480467811,-2.478797534,-2.59977154,-2.398994634,-2.516237008,-2.311267061,-2.53676226,-2.446082207,-2.347980909,-2.448114797,-2.420854389,-2.389365744,-2.526795641,-2.266211586,-2.636980795,-2.476551181,-2.477263711,-2.360133479,-2.489275019,-2.598561091,-2.458854266,-2.418686849,-2.532561656,-2.549674211,-2.473287469,-2.589861133,-2.424593987,-2.490592577,-2.515759979,0.163822592,1.054275718,0.003880186,0.350986679,1.188471539
1,0.31741046,-0.078452601,-0.315863981,-1.007599403,-0.294497784,,1.490567632,1.456508673,1.263733224,1.350046819,1.355838243,1.476339334,1.380795734,1.393614992,1.374852684,1.435192926,1.217993652,1.500945158,1.397462069,1.254546151,1.235918215,1.388387123,1.35470899,1.350345007,1.392161007,1.456613704,1.306470836,1.171282725,1.383362636,1.382356271,1.393533926,1.319674309,1.386895858,1.511105314,1.329020229,1.327554829,1.389911442,1.482275499,1.297026358,1.401487086,1.265304224,1.497783558,1.265881146,1.285517572,1.307756206,1.364155413,1.229064481,1.503380851,1.367672074,1.335920665,1.390221982,1.441315003,1.303678414,1.502467766,1.368227491,1.282229254,1.221756323,1.317089407,1.213688595,1.236153542,1.282422422,1.521520206,1.509242594,1.386770013,1.312562052,1.46025168,1.4089248,1.412689527,1.403175419,1.479345914,1.326112175,1.39249874,1.424130591,1.28586064,1.525170652,1.300321232,1.356646571,1.391706449,1.364766387,1.267186278,1.416726882,1.259689272,1.441312794,1.558176031,1.436871332,1.337658052,1.528664637,1.260818773,1.3239998,1.471612595,1.403871783,1.440925207,1.29871766,1.249076398,1.355908736,1.338259419,1.395030843,1.469242046,1.313797736,1.351470026,1.416741278,1.172401419,1.45423803,1.190858665,1.276137885,1.54152226,1.649016422,-0.651234248,1.146706576,0.676892722,0.281449184
1,-0.792752949,0.490174153,-0.568571892,1.279734409,-0.83010675,,0.467001175,0.50006767,0.331961558,0.365364447,0.385146448,0.462042365,0.491598204,0.478599799,0.434883817,0.427595343,0.41174944,0.379060081,0.272791986,0.372572996,0.588075699,0.392152855,0.387895136,0.394940758,0.372035748,0.392967121,0.335042178,0.433988892,0.48744313,0.326479879,0.498342768,0.456554212,0.296225215,0.510636314,0.450652203,0.321485341,0.393779664,0.518614347,0.433541621,0.370165602,0.44262084,0.359813118,0.39430628,0.416587826,0.581639083,0.345227913,0.539286724,0.151105865,0.405331892,0.452234984,0.503780228,0.470866951,0.146667763,0.544645093,0.321003558,0.334288889,0.26418024,0.475793719,0.465793521,0.382031141,0.311663055,0.443308349,0.248324112,0.707377746,0.431079556,0.55933054,0.492193294,0.400688501,0.350592565,0.517791984,0.423507013,0.524344957,0.411008806,0.595609727,0.466893512,0.344450649,0.520291107,0.452386443,0.366843142,0.388859941,0.342958215,0.345433704,0.487933805,0.568105526,0.463572431,0.407010888,0.400143415,0.445465117,0.461499236,0.317968304,0.397360234,0.459272708,0.328170184,0.572771503,0.689852511,0.529358251,0.330416477,0.478865384,0.484746519,0.349219311,0.359556461,0.339980257,0.381458089,0.302102377,0.369145951,0.487187203,2.322362212,1.532251642,1.416699516,-0.280152849,2.329136796
1,-0.261542973,0.373065658,-0.061805006,-0.585860727,0.779718564,,-0.32713907,-0.148880285,-0.348926814,-0.175164993,-0.18891268,-0.245574885,-0.274037989,-0.236275101,-0.162883748,-0.340080664,-0.242136568,-0.287099987,-0.234491922,-0.276730453,-0.160562876,-0.383722913,-0.267326613,-0.239818677,-0.334427373,-0.400175969,-0.153018698,-0.283430781,-0.332149161,-0.230808979,-0.305890899,-0.312254029,-0.261093261,-0.281196771,-0.115273147,-0.207554438,-0.328980552,-0.11379817,-0.271580267,-0.080752545,-0.338637626,-0.302761971,-0.396684896,-0.302648129,0.111957431,-0.267968062,-0.188752804,-0.309390962,-0.260017708,-0.233466294,-0.15873103,-0.274487888,-0.138731155,-0.316902587,-0.256492542,-0.28038908,-0.20486472,-0.213140818,-0.084499486,-0.148063846,-0.237532531,-0.293812011,-0.273767722,-0.303291642,-0.25184804,-0.113083004,-0.132490758,-0.09743614,-0.346539887,-0.150414524,-0.32827323,-0.20231992,-0.271228652,-0.194651083,-0.116372627,-0.264772512,-0.310394025,-0.301942594,-0.124585866,-0.209097068,-0.33860557,-0.204699269,-0.164852267,0.032126616,-0.353628627,-0.232309358,-0.313948593,-0.118595036,-0.302483513,-0.298604969,-0.206125082,-0.287800801,-0.108230506,-0.038001021,-0.356570742,-0.16383156,-0.129368604,-0.298479108,-0.17307954,-0.120318211,-0.314925884,-0.314159774,-0.266347358,-0.2450131,-0.29349706,-0.044258451,0.987026394,0.051610031,0.428252185,2.559746834,2.426509942
1,-0.333113229,1.094838359,-0.088253035,0.610765415,0.437386049,,-1.699421398,-1.776101596,-1.657103345,-1.777772616,-1.801032151,-1.686379045,-1.870779619,-1.741681703,-1.825554027,-1.676028461,-1.73960507,-1.738679789,-1.861420944,-1.609547799,-1.750739012,-1.751946973,-1.892473564,-1.5965052,-1.751567762,-1.754265053,-1.565146335,-1.805660727,-1.714847733,-1.627131103,-1.706023694,-1.72366141,-1.678499878,-1.679227721,-1.741712251,-1.66280483,-1.621450055,-1.746362308,-1.647455294,-1.5040883,-1.636981503,-1.726690194,-1.815876788,-1.769081677,-1.800881984,-1.758606107,-1.590584317,-1.59654655,-1.531960941,-1.796904062,-1.737822648,-1.892351587,-1.621894345,-1.537927796,-1.822581013,-1.513377942,-1.691116693,-1.636842489,-1.835172229,-1.655695946,-1.596011555,-1.790073544,-1.675189931,-1.689284964,-1.714390303,-1.577777679,-1.717797026,-1.638479466,-1.608140314,-1.901344233,-1.724785957,-1.773226329,-1.758336933,-1.789294138,-1.768288535,-1.902434471,-1.782564983,-1.835696669,-1.798763448,-1.650271188,-1.589473566,-1.675990378,-1.671840942,-1.801842578,-1.798097627,-1.725542629,-1.725101395,-1.660511813,-1.676878022,-1.679175973,-1.536202728,-1.719629853,-1.655514493,-1.565943018,-1.692252036,-1.73535464,-1.837666804,-1.843667904,-1.641475916,-1.697700865,-1.642120864,-1.738455983,-1.787697788,-1.826138522,-1.700412223,-1.771199695,2.391131712,0.463900934,1.158837456,-0.200818039,0.975061696
1,-1.659824725,1.850406771,-1.54978543,1.056754799,-0.400215391,,0.649061056,0.903444862,0.826355146,0.652772128,0.806678675,0.657591246,0.78125957,0.781569361,0.476465089,0.687572986,0.727125829,0.646238393,0.659454298,0.681293438,0.682060387,0.60174242,0.684466713,0.60193624,0.730922781,0.570976668,0.576843449,0.865076929,0.831413407,0.836565314,0.751384384,0.778892125,0.958288105,0.513919263,0.748930221,0.848885458,0.59160121,0.661478231,0.608403234,0.590117746,0.531986713,0.73634861,0.807051207,0.741818081,0.673828698,0.702345837,0.690519355,0.848643649,0.658402544,0.780069379,1.056778568,0.721090558,0.542423038,0.944114374,0.590985009,0.81344435,0.788283977,0.666132851,0.605079125,0.857016431,0.679808614,0.569355329,0.797723419,0.752122707,0.52742242,0.792863589,0.730382177,0.783714862,0.947168246,0.603415813,0.728170243,0.698756622,0.78119723,0.642355614,0.743281101,0.844000937,0.897575077,0.75343465,0.58457491,0.815010835,0.540027497,0.505572779,0.628531539,0.6062638,0.726638763,0.807109604,0.750845415,0.522411514,0.55562361,0.686186436,0.698327027,0.787546467,0.783328697,0.754624027,0.609078088,0.420937723,0.578857572,0.831340746,0.962788488,0.520934802,0.561697676,0.861579707,0.709727048,0.792635607,0.578339441,0.696193792,-0.225150938,1.515048543,1.556331028,0.146287336,0.844431565
1,-0.032196427,-0.627616868,0.972136228,-0.753509916,-1.121687653,,1.747958134,1.54739593,1.557557963,1.640886069,1.719550353,1.617525766,1.607465394,1.495434178,1.640546252,1.623735309,1.644773906,1.667210464,1.671358451,1.615813926,1.494615382,1.64820934,1.678760087,1.598880578,1.528721616,1.611342022,1.507159943,1.48646921,1.576800631,1.574404027,1.484788305,1.62731068,1.605959992,1.466717572,1.626592094,1.523079932,1.683890285,1.458381469,1.559073644,1.574158311,1.573804251,1.755436658,1.655722279,1.598281539,1.573878699,1.665134774,1.4356233,1.656444557,1.525566023,1.453982828,1.583747987,1.531032403,1.655447098,1.54426669,1.657524462,1.623579284,1.518811619,1.491469124,1.643418375,1.611367902,1.534628569,1.648473642,1.500039685,1.568348522,1.485611342,1.537851442,1.604507384,1.432824576,1.624896144,1.618939706,1.671242943,1.693003444,1.638358863,1.643121879,1.446502423,1.634796859,1.699180984,1.693675598,1.616109427,1.681150269,1.767572835,1.52963411,1.682759103,1.657106717,1.488245831,1.617643799,1.637092581,1.511910791,1.471903625,1.637207718,1.578446583,1.520659969,1.416732689,1.585839765,1.526551451,1.447142096,1.618968897,1.610604453,1.472375644,1.470727539,1.469021005,1.60882681,1.646109662,1.351957291,1.524958899,1.556788553,0.347026601,-0.118674458,2.304995968,0.005945131,1.225803258
1,1.350654888,1.378376954,-0.104023573,-1.189563025,-0.461146946,,-0.62689954,-0.9721567,-1.03002281,-0.856694471,-1.094835651,-1.121103026,-0.902028213,-0.922827642,-1.059100962,-0.916975742,-1.001375583,-1.069051806,-0.839853621,-1.035068247,-0.948484856,-0.821981397,-0.881595518,-1.042462583,-0.830184826,-1.001795741,-1.05980137,-0.970416838,-1.054907634,-1.070021956,-1.05363993,-0.714688752,-0.896201164,-1.137477014,-0.884280817,-0.872455996,-1.072427082,-1.011530993,-1.182987229,-1.009460969,-1.159534768,-0.954457436,-0.819058465,-0.883069187,-0.921444051,-0.935994143,-0.802153162,-0.861297376,-1.155783208,-0.979738368,-1.079423562,-0.854650342,-0.915158051,-1.053169793,-0.824062601,-0.914703257,-0.70100345,-1.045341774,-0.992314689,-1.108303722,-1.022796074,-1.035808652,-0.933473203,-1.03816612,-1.005517662,-1.02331697,-0.995966283,-0.915048958,-1.194953153,-0.911254954,-0.970130554,-1.02769836,-0.979683498,-0.932574801,-0.875850199,-0.999504021,-0.831241988,-0.806706799,-0.961946951,-0.780061819,-1.107055342,-1.074717291,-0.8701543,-0.794320278,-1.075685226,-0.884367536,-0.820606903,-1.040335845,-1.077022544,-0.954649572,-1.049692067,-1.197738154,-0.884959785,-0.972986161,-1.026586319,-0.896196134,-0.97928661,-0.860258852,-0.916248695,-1.078065533,-0.866825819,-0.865001283,-0.985615084,-0.799717423,-0.943193984,-0.908978203,2.119404085,0.412346748,0.577664698,1.595489214,2.460458055
1,-0.420082234,0.981890846,1.607470598,0.57444708,-0.179201562,,-2.564228827,-2.737690256,-2.464333345,-2.552940553,-2.686795239,-2.512808564,-2.517240494,-2.545601449,-2.577598524,-2.552866192,-2.599503594,-2.543219103,-2.609159074,-2.626047619,-2.606968197,-2.46690727,-2.601208561,-2.555518329,-2.712683955,-2.534543773,-2.47532775,-2.510645363,-2.630199364,-2.536206697,-2.617273902,-2.528438249,-2.645233097,-2.450748669,-2.434450716,-2.579771143,-2.625757704,-2.712836882,-2.326941504,-2.518504575,-2.589260705,-2.610358212,-2.66972166,-2.477656031,-2.519890848,-2.614546754,-2.522515687,-2.500539156,-2.532484899,-2.381945767,-2.595318532,-2.710084886,-2.522028064,-2.589957262,-2.564070086,-2.505559496,-2.668262526,-2.711964637,-2.482089294,-2.54326113,-2.406075614,-2.474813962,-2.538974109,-2.687481085,-2.369475347,-2.765380118,-2.570026552,-2.671540993,-2.56051227,-2.544714553,-2.644792195,-2.67157145,-2.604697525,-2.558532065,-2.509559191,-2.517292122,-2.612049306,-2.638599805,-2.422334926,-2.711568851,-2.490389285,-2.637099249,-2.538373886,-2.43091177,-2.565974662,-2.507356054,-2.548047978,-2.538654574,-2.557603457,-2.519173677,-2.616124565,-2.605852081,-2.635550569,-2.478978502,-2.328764659,-2.45580481,-2.486116307,-2.626666044,-2.748310916,-2.788547116,-2.832088193,-2.560957098,-2.639196591,-2.535123348,-2.503675401,-2.60568835,-0.055791595,1.543735807,1.240567312,1.81764915,0.695987615
1,-1.10262387,0.553504498,0.711705839,-1.371123897,-0.166859249,,1.300556339,1.505496595,1.430656141,1.384617539,1.395888299,1.468115968,1.330557862,1.478481654,1.443408746,1.530782123,1.536875952,1.448049398,1.49575262,1.381020455,1.456824473,1.248501497,1.510453564,1.397286693,1.270632778,1.465351738,1.497016777,1.401889724,1.354714577,1.184662576,1.37354714,1.541269856,1.324790027,1.32639189,1.4930792,1.231381606,1.325315233,1.450014121,1.458120319,1.261919585,1.464687156,1.462344851,1.314077257,1.380732755,1.471848319,1.355606179,1.222287055,1.452808252,1.504754503,1.408059106,1.338617635,1.380853789,1.285661629,1.191000547,1.461455364,1.47627766,1.463300572,1.387466043,1.523056642,1.388434044,1.389270475,1.053571707,1.349755661,1.177287395,1.514246581,1.382272994,1.510038552,1.262344822,1.379473084,1.333996839,1.149167795,1.509102742,1.473592936,1.402438675,1.445411356,1.297513594,1.255053827,1.300928568,1.295318386,1.348811308,1.399889731,1.351786481,1.544273958,1.21375579,1.444227901,1.296655434,1.339720519,1.542169539,1.323393375,1.31553233,1.321498857,1.352233697,1.378698344,1.360110123,1.193621635,1.281904692,1.476990214,1.464665666,1.398868345,1.329821598,1.379698245,1.297417969,1.498601306,1.481064999,1.393494991,1.313446591,1.917636612,3.331185157,1.667536479,0.01561077,1.189144574
1,0.725916069,-0.350179816,0.045375107,0.926254453,0.051936408,,-1.357888298,-1.338973654,-1.389699351,-1.488108437,-1.297105258,-1.337007137,-1.503260967,-1.387987861,-1.48726685,-1.428757104,-1.424878353,-1.519793498,-1.48752928,-1.278037982,-1.579871046,-1.338152195,-1.379446605,-1.299769742,-1.531273808,-1.356955852,-1.288988075,-1.128695764,-1.360081922,-1.362469348,-1.430869052,-1.257001091,-1.474299795,-1.417939478,-1.57091623,-1.57046096,-1.460802267,-1.4150417,-1.391726275,-1.634134156,-1.317791625,-1.598454674,-1.512131014,-1.424960527,-1.372314794,-1.432135732,-1.4116119,-1.626337504,-1.326412137,-1.517668935,-1.367454652,-1.291286298,-1.472792485,-1.457620062,-1.310874159,-1.389483131,-1.337575137,-1.357811151,-1.392466202,-1.424412114,-1.392853904,-1.284452035,-1.341841336,-1.518701338,-1.548420005,-1.34745951,-1.666916129,-1.549782386,-1.500375992,-1.336565632,-1.295966269,-1.413879664,-1.472097792,-1.41692246,-1.092814262,-1.314510859,-1.478074023,-1.426396513,-1.549119979,-1.399013223,-1.454669936,-1.415119019,-1.540498865,-1.359979104,-1.37067401,-1.287792586,-1.523296013,-1.469605844,-1.306731338,-1.349250195,-1.358407844,-1.348364283,-1.324683835,-1.213388471,-1.225272658,-1.443109549,-1.321833945,-1.572286725,-1.356836518,-1.363516475,-1.36498253,-1.13750663,-1.304370148,-1.391551057,-1.58225245,-1.365368959,2.116976176,0.41811129,0.320012495,1.046850808,1.02281584
1,-2.281934175,1.157640977,0.456120462,-1.56756931,0.918757134,,1.497009273,1.084746325,1.38080072,1.279125493,1.4035607,1.24375233,1.272868932,1.401263887,1.326343961,1.388992002,1.395268313,1.322080953,1.565975918,1.261849961,1.369685767,1.519811403,1.213758062,1.310595893,1.373883496,1.106454321,1.266088282,1.384649658,1.425725808,1.323241994,1.409878987,1.32363513,1.242961635,1.287893568,1.291977847,1.353964821,1.343035069,1.273965138,1.181524805,1.475458047,1.388898159,1.335292007,1.403553501,1.411302273,1.353737735,1.236226204,1.26553439,1.456146616,1.196509912,1.285147871,1.415831752,1.243728034,1.315601354,1.258922996,1.360529867,1.190822402,1.401555244,1.346700024,1.228685358,1.177699147,1.419990069,1.298893019,1.091603155,1.261253898,1.509580022,1.182407062,1.32088874,1.399254656,1.258286751,1.177716106,1.327253838,1.289312925,1.253684445,1.355640497,1.475298532,1.228879412,1.320115005,1.370019313,1.332140137,1.164056974,1.25639567,1.283026932,1.289323832,1.477204332,1.116491982,1.47858604,1.210321194,1.209132714,1.25154268,1.415776782,1.40751037,1.285564559,1.279298493,1.298675592,1.308545162,1.30755466,1.427945757,1.346814427,1.399226365,1.233421367,1.169857418,1.30673786,1.411014003,1.33331328,1.329989806,1.319798448,3.592768694,1.056274205,0.465689328,1.863240527,-0.42795723
1,-0.861255539,0.885777511,-1.352836481,0.589241933,0.246630705,,0.439480843,0.610076342,0.542688131,0.443316928,0.60241786,0.426312818,0.475122564,0.324933628,0.546173236,0.486304361,0.408775148,0.762644968,0.552555758,0.667106858,0.545930495,0.480014752,0.368490393,0.477042141,0.686747361,0.483645164,0.490940896,0.508459758,0.715656958,0.388634534,0.481509355,0.542255012,0.586750682,0.500857541,0.332830388,0.596779953,0.513685001,0.569169348,0.441448585,0.640405216,0.50587589,0.429299973,0.683037376,0.461140921,0.522204973,0.541385286,0.563390993,0.367713506,0.758457488,0.559872417,0.642575092,0.390486414,0.482317271,0.499942221,0.517095014,0.684436787,0.616087915,0.408045632,0.683968645,0.36387854,0.497678898,0.383566186,0.607268697,0.445701153,0.427299344,0.575971148,0.545477762,0.449319856,0.525032132,0.491523934,0.556049562,0.447993039,0.55823855,0.466180409,0.554821902,0.30417894,0.44517407,0.375626162,0.360051552,0.50672632,0.54021374,0.600783529,0.568914741,0.392851209,0.512728811,0.492474531,0.40404482,0.452638405,0.578427517,0.532663851,0.388094829,0.426684994,0.508048528,0.283040272,0.426498134,0.529651824,0.418560354,0.526223371,0.269016111,0.556039431,0.404386779,0.549324236,0.615967524,0.528957297,0.439339204,0.624574363,1.174102382,0.459012029,1.282767623,0.074329838,1.73898535
1,-1.000274363,0.055226063,1.552989575,1.941459996,-0.29330972,,-2.294796306,-2.299458686,-2.306844664,-2.296199654,-2.373249159,-2.350751489,-2.126965546,-2.091467257,-2.312202147,-2.183333017,-2.251627933,-2.32268477,-2.17189148,-2.292306693,-2.148327793,-2.28412634,-2.193904396,-2.281253291,-2.191965848,-2.376107137,-2.378826324,-2.175455619,-2.240714257,-2.294906591,-2.225372746,-2.380613867,-2.149180737,-2.338814886,-2.264665242,-2.277474606,-2.110027381,-2.434423893,-2.413228008,-2.448231493,-2.234272621,-2.291330415,-2.090384422,-2.207622858,-2.402789366,-2.279852016,-2.187753711,-2.262591433,-2.288448985,-2.309256357,-2.261316623,-2.362425847,-2.252676448,-2.217043541,-2.288185328,-2.246548983,-2.252042691,-2.291985233,-2.150468254,-2.477888224,-2.402059904,-2.204064653,-2.172352567,-2.295818234,-2.16741407,-2.321103031,-2.324646608,-2.220224924,-2.193755796,-2.256654416,-2.09289101,-2.190977037,-2.515626549,-2.249560337,-2.198689747,-2.149371384,-2.12337297,-2.20531857,-2.241878,-2.218836602,-2.230953355,-2.518915991,-2.199632322,-2.398711951,-2.044111379,-2.284289475,-2.206236178,-2.182699096,-2.167896329,-2.204753679,-2.238007303,-2.008374725,-2.129721476,-2.351824117,-2.282277371,-1.991346182,-2.490913791,-2.291146309,-2.365287493,-2.341829806,-2.427083699,-2.193944757,-2.159128044,-2.238614612,-2.258110944,-2.315003598,1.967944229,1.179691896,-0.578662455,2.542451156,0.775300661
1,1.029878963,-1.561936258,1.34071133,1.026162092,1.681547502,,-3.409386497,-3.405885508,-3.357598482,-3.642480039,-3.572957014,-3.523703649,-3.437265981,-3.545761771,-3.446981799,-3.691117482,-3.450803145,-3.582598328,-3.635100131,-3.519822209,-3.456296326,-3.638146813,-3.368321315,-3.58784368,-3.273401938,-3.624674975,-3.605625283,-3.613696482,-3.521507658,-3.397372589,-3.576888805,-3.530987671,-3.570956295,-3.458639468,-3.491669348,-3.233448158,-3.483342868,-3.466593825,-3.436913572,-3.694079973,-3.606641119,-3.475154016,-3.368049565,-3.551968794,-3.536066054,-3.562401722,-3.487545134,-3.353440293,-3.558874757,-3.381714459,-3.726954214,-3.419598218,-3.4893311,-3.535364809,-3.429509924,-3.517148847,-3.714876411,-3.533936768,-3.516711715,-3.542765668,-3.553649671,-3.559113265,-3.551258001,-3.588937086,-3.546759081,-3.46697632,-3.720137342,-3.546582653,-3.521820382,-3.513565608,-3.631769493,-3.483660316,-3.519294506,-3.575474247,-3.596129946,-3.481727106,-3.670682864,-3.485276385,-3.484185795,-3.690167257,-3.512089975,-3.628461777,-3.341095366,-3.640206674,-3.36825364,-3.542938587,-3.486753922,-3.48571849,-3.674121639,-3.572273104,-3.558941334,-3.677053359,-3.539621361,-3.51318223,-3.64536734,-3.380274046,-3.603633614,-3.657191231,-3.413692817,-3.628206926,-3.59276114,-3.426160796,-3.588845361,-3.411413483,-3.517963796,-3.582044236,1.465005628,1.574253806,0.852348875,1.036021325,0.270752784
